Codigo Articulo,cuadrante,clase_abc,nivel_servicio,stock_actual,rop,demanda_esperada_lt,ss_empirico,mu_incondicional,mu_sba,adi,cv2,n_pos,n_semanas_historia,weeks_history,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,costo_final,cantidad_por_caja,CBMM,estado,requiere_pedido
MASS1709,lumpy,B,0.9,1.0,65.89999999999999,28.813043478260866,37.086956521739125,1.920869565217391,1.920869565217391,2.396,0.7263,48,115,114.42857142857143,1,50,0.056672,172.5,3.45,50.0,0.056672,REORDENAR,True
MASS0863,lumpy,B,0.9,0.0,62.09999999999999,28.275,33.82499999999999,1.885,1.885,3.243,0.598,37,120,119.42857142857143,25,25,1.25,25.0,1.0,1.0,0.05,REORDENAR,True
MASS2600,lumpy,B,0.9,1.0,232.7678571428571,232.7678571428571,0.0,15.51785714285714,15.51785714285714,1.75,0.9072,8,14,13.571428571428571,23,207,2.422245,1138.5,5.5,9.0,0.105315,REORDENAR,True
MASS2599,lumpy,B,0.9,237.0,228.2142857142857,228.2142857142857,0.0,15.214285714285714,15.214285714285714,1.556,1.1787,9,14,13.571428571428571,0,0,0.0,0.0,5.5,9.0,0.105315,OK,False
MASS2149,lumpy,B,0.9,1.0,109.11999999999996,59.35714285714284,49.76285714285712,3.957142857142856,3.957142857142856,1.633,2.3571,30,49,48.714285714285715,2,80,0.1,68.0,0.85,40.0,0.05,REORDENAR,True
MASS1074,lumpy,B,0.9,53.0,37.3,22.6056338028169,14.694366197183097,1.5070422535211268,1.5070422535211268,2.367,1.4141,60,142,141.14285714285714,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS1293,lumpy,B,0.9,0.0,60.25,25.56547619047619,34.68452380952381,1.7043650793650793,1.7043650793650793,2.739,0.8724,46,126,125.57142857142857,1,100,0.03024,65.0,0.65,100.0,0.03024,REORDENAR,True
MASS1826,lumpy,B,0.9,6.0,50.82499999999999,31.67119565217391,19.15380434782608,2.1114130434782608,2.1114130434782608,2.0,1.2959,46,92,91.14285714285714,1,100,0.00495,15.0,0.15,100.0,0.00495,REORDENAR,True
MASS0944,erratic,B,0.9,1.0,61.47426964413495,36.074999999999974,25.39926964413497,2.4049999999999985,2.4049999999999985,1.296,3.3065,54,70,69.57142857142857,6,240,0.504,427.2,1.78,40.0,0.084,REORDENAR,True
MASS1802,lumpy,B,0.9,0.0,70.39999999999995,29.529411764705866,40.87058823529408,1.9686274509803912,1.9686274509803912,2.17,1.8666,47,102,101.71428571428571,1,60,0.0715968,240.0,4.0,60.0,0.0715968,REORDENAR,True
MASS2397,lumpy,B,0.9,197.0,100.88,100.74193548387095,0.13806451612904347,6.716129032258063,6.716129032258063,2.385,0.9477,13,31,30.571428571428573,0,0,0.0,0.0,3.7,30.0,0.05,OK,False
MASS1474,lumpy,B,0.9,80.0,32.3,22.542553191489358,9.75744680851064,1.502836879432624,1.502836879432624,2.938,0.7575,48,141,140.28571428571428,0,0,0.0,0.0,2.8,40.0,0.051578,OK,False
MASS2043,erratic,B,0.9,1.0,84.61950900510703,63.36,21.25950900510704,4.224,4.224,1.25,1.3973,40,50,48.857142857142854,4,400,0.462024,432.0,1.08,100.0,0.115506,REORDENAR,True
MASS2143,lumpy,B,0.9,229.0,114.00000000000001,64.68367346938774,49.31632653061227,4.312244897959182,4.312244897959182,4.9,0.8359,10,49,48.57142857142857,0,0,0.0,0.0,0.85,50.0,0.0625,OK,False
MASS2324,lumpy,B,0.9,182.0,106.3,106.3,0.0,7.086666666666667,7.086666666666667,1.765,0.9007,17,30,29.714285714285715,0,0,0.0,0.0,4.5,100.0,0.05922,OK,False
MASS1499,lumpy,B,0.9,0.0,58.599999999999994,17.13333333333333,41.46666666666667,1.142222222222222,1.142222222222222,4.091,4.6987,33,135,134.57142857142858,15,15,0.75,15.0,1.0,1.0,0.05,REORDENAR,True
MASS0062,lumpy,B,0.9,104.0,70.0,25.040322580645164,44.95967741935483,1.6693548387096775,1.6693548387096775,2.696,1.0333,46,124,122.85714285714286,0,0,0.0,0.0,1.05,20.0,0.0485625,OK,False
MASS1198,lumpy,B,0.9,0.0,41.0,22.914893617021278,18.085106382978722,1.5276595744680852,1.5276595744680852,3.615,0.861,39,141,140.28571428571428,1,40,0.010875,19.2,0.48,40.0,0.010875,REORDENAR,True
MASS2272,lumpy,B,0.9,0.0,184.10000000000002,78.03571428571429,106.06428571428572,5.2023809523809526,5.2023809523809526,2.625,0.7796,16,42,41.142857142857146,1,100,0.0795555,110.00000000000001,1.1,100.0,0.0795555,REORDENAR,True
MASS2033,lumpy,B,0.9,51.0,106.0,61.2,44.8,4.08,4.08,1.429,1.0057,35,50,48.857142857142854,54,54,0.8261999999999999,1231.2,22.8,1.0,0.0153,REORDENAR,True
MASS1829,lumpy,B,0.9,22.0,58.22999999999999,26.476415094339618,31.75358490566037,1.7650943396226413,1.7650943396226413,1.963,2.3825,54,106,105.28571428571429,1,30,0.034425,330.0,11.0,30.0,0.034425,REORDENAR,True
MASS1817,lumpy,B,0.9,1.0,84.6,34.92391304347826,49.676086956521736,2.3282608695652174,2.3282608695652174,3.68,0.9135,25,92,91.14285714285714,31,31,1.55,31.0,1.0,1.0,0.05,REORDENAR,True
MASS3062,lumpy,B,0.9,2.0,192.09999999999997,181.21874999999994,10.881250000000012,12.081249999999997,12.081249999999997,2.286,1.4291,7,16,14.857142857142858,158,158,7.9,158.0,1.0,1.0,0.05,REORDENAR,True
MASS1900,lumpy,B,0.9,1.0,68.8,42.0,26.799999999999997,2.8,2.8,1.651,1.0257,43,71,69.85714285714286,1,40,0.15128,320.0,8.0,40.0,0.15128,REORDENAR,True
MASS2145,lumpy,B,0.9,200.0,65.0,59.26530612244897,5.734693877551031,3.9510204081632647,3.9510204081632647,5.444,0.8862,9,49,48.714285714285715,0,0,0.0,0.0,0.85,50.0,0.0625,OK,False
MASS2113,lumpy,B,0.9,6.0,160.8,75.10714285714286,85.69285714285715,5.007142857142857,5.007142857142857,2.1,2.754,20,42,41.142857142857146,2,100,0.09114,1500.0,15.0,50.0,0.04557,REORDENAR,True
MASS1560,lumpy,B,0.9,8.0,42.09999999999999,24.155999999999995,17.943999999999992,1.6103999999999996,1.6103999999999996,2.907,2.4939,43,125,123.85714285714286,21,21,1.05,36.75,1.75,1.0,0.05,REORDENAR,True
MASS0864,lumpy,B,0.9,0.0,49.2,25.609756097560975,23.590243902439028,1.7073170731707317,1.7073170731707317,3.618,0.6255,34,123,122.57142857142857,23,23,1.1500000000000001,23.0,1.0,1.0,0.05,REORDENAR,True
MASS2152,lumpy,B,0.9,89.0,98.75,64.1326530612245,34.6173469387755,4.275510204081633,4.275510204081633,1.885,0.6747,26,49,48.714285714285715,1,60,0.134992,102.0,1.7,60.0,0.134992,REORDENAR,True
MASS2128,lumpy,B,0.9,8.0,65.99999999999997,55.79999999999999,10.199999999999982,3.7199999999999993,3.7199999999999993,2.941,0.977,17,50,49.285714285714285,49,49,0.43758959999999997,563.5,11.5,1.0,0.0089304,REORDENAR,True
MASS1734,lumpy,B,0.9,148.0,42.0,26.869565217391305,15.130434782608695,1.791304347826087,1.791304347826087,2.212,0.849,52,115,114.42857142857143,0,0,0.0,0.0,2.5,40.0,0.0333,OK,False
MASS1812,lumpy,B,0.9,0.0,59.79999999999992,25.235294117647037,34.56470588235288,1.682352941176469,1.682352941176469,2.757,3.9687,37,102,101.71428571428571,1,100,0.0176,50.0,0.5,100.0,0.0176,REORDENAR,True
MASS1858,lumpy,B,0.9,0.0,21.22159090909091,21.22159090909091,0.0,1.4147727272727273,1.4147727272727273,8.0,7.6705,11,88,87.57142857142857,19,19,0.9500000000000001,19.0,1.0,1.0,0.05,REORDENAR,True
MASS1431,lumpy,B,0.9,0.0,34.00000000000006,18.47826086956521,15.521739130434845,1.2318840579710142,1.2318840579710142,9.2,3.3834,15,138,137.42857142857142,1,100,0.134,128.0,1.28,100.0,0.134,REORDENAR,True
MASS1535,lumpy,B,0.9,69.0,35.949999999999996,23.381999999999998,12.567999999999998,1.5587999999999997,1.5587999999999997,2.976,0.951,42,125,123.85714285714286,0,0,0.0,0.0,3.29,1.0,0.001,OK,False
MASS0401,lumpy,B,0.9,0.0,45.05,18.73404255319149,26.315957446808508,1.248936170212766,1.248936170212766,4.406,2.0609,32,141,140.28571428571428,1,100,0.046368,295.0,2.95,100.0,0.046368,REORDENAR,True
MASS1599,intermittent,B,0.9,126.0,63.0,19.511562715041524,43.48843728495848,1.648,1.3007708476694348,2.778,0.4214,45,125,123.85714285714286,0,0,0.0,0.0,0.85,250.0,0.0882,OK,False
MASS1482,lumpy,B,0.9,84.0,29.384999999999998,17.293478260869566,12.091521739130433,1.1528985507246376,1.1528985507246376,4.6,3.4596,30,138,137.28571428571428,0,0,0.0,0.0,1.9,200.0,0.05,OK,False
MASS1896,lumpy,B,0.9,0.0,114.03999999999999,38.91549295774647,75.12450704225351,2.5943661971830982,2.5943661971830982,2.84,1.7042,25,71,69.85714285714286,4,40,0.578664,194.0,4.85,10.0,0.144666,REORDENAR,True
MASS1093,lumpy,B,0.9,0.0,73.3,25.32786885245902,47.97213114754098,1.6885245901639345,1.6885245901639345,3.812,0.7683,32,122,121.42857142857143,1,100,0.034034,55.00000000000001,0.55,100.0,0.034034,REORDENAR,True
MASS1275,lumpy,B,0.9,0.0,56.4,29.220000000000002,27.179999999999996,1.9480000000000002,1.9480000000000002,3.03,0.6709,33,100,99.14285714285714,1,100,0.0387,450.0,4.5,100.0,0.0387,REORDENAR,True
MASS1674,lumpy,B,0.9,0.0,44.0,24.327731092436974,19.672268907563026,1.6218487394957983,1.6218487394957983,2.902,1.9713,41,119,117.85714285714286,22,22,1.1,22.0,1.0,1.0,0.05,REORDENAR,True
MASS2212,lumpy,B,0.9,1.0,78.99999999999994,62.61538461538456,16.384615384615373,4.174358974358971,4.174358974358971,1.56,3.6064,25,39,38.714285714285715,1,75,0.4125,150.0,2.0,75.0,0.4125,REORDENAR,True
MASS0957,lumpy,B,0.9,0.0,39.550000000000004,20.838,18.712000000000003,1.3892,1.3892,2.841,1.8239,44,125,123.85714285714286,1,70,0.05,164.5,2.35,70.0,0.05,REORDENAR,True
MASS1308,lumpy,B,0.9,0.0,59.7,22.577586206896548,37.122413793103455,1.5051724137931033,1.5051724137931033,4.0,1.4585,29,116,115.28571428571429,1,100,0.293112,170.0,1.7,100.0,0.293112,REORDENAR,True
MASS1688,lumpy,B,0.9,0.0,83.0,23.49130434782608,59.50869565217392,1.5660869565217388,1.5660869565217388,7.667,1.0721,15,115,114.42857142857143,21,21,1.05,21.0,1.0,1.0,0.05,REORDENAR,True
MASS0705,lumpy,B,0.9,108.0,41.40000000000006,21.382978723404253,20.01702127659581,1.425531914893617,1.425531914893617,3.439,0.9655,41,141,140.28571428571428,0,0,0.0,0.0,1.4,200.0,0.065968,OK,False
MASS1172,intermittent,B,0.9,48.0,57.60000000000002,16.89182291864434,40.708177081355686,1.4326241134751774,1.1261215279096226,4.548,0.4279,31,141,140.28571428571428,1,150,0.057456,90.0,0.6,150.0,0.057456,REORDENAR,True
MASS0498,lumpy,B,0.9,61.0,68.05000000000001,21.117021276595743,46.93297872340427,1.4078014184397163,1.4078014184397163,4.406,1.2307,32,141,140.28571428571428,1,50,0.08064,160.0,3.2,50.0,0.08064,REORDENAR,True
MASS1886,lumpy,B,0.9,1.0,58.19999999999999,39.16901408450704,19.03098591549295,2.6112676056338024,2.6112676056338024,1.775,1.1757,40,71,69.85714285714286,1,100,0.0392,70.0,0.7,100.0,0.0392,REORDENAR,True
MASS2394,lumpy,B,0.9,207.0,97.5,97.5,0.0,6.5,6.5,1.875,2.0616,16,30,29.428571428571427,0,0,0.0,0.0,4.5,10.0,0.05,OK,False
MASS0801,lumpy,B,0.9,47.0,43.0,20.74468085106383,22.25531914893617,1.3829787234042554,1.3829787234042554,6.714,1.0736,21,141,140.28571428571428,0,0,0.0,0.0,0.8,200.0,0.014112,OK,False
MASS2243,lumpy,B,0.9,0.0,111.0,75.0,36.0,5.0,5.0,3.077,0.5228,13,40,39.285714285714285,2,100,0.245,265.0,2.65,50.0,0.1225,REORDENAR,True
MASS2117,lumpy,B,0.9,30.0,104.4,70.21428571428572,34.18571428571428,4.680952380952381,4.680952380952381,2.471,2.3498,17,42,41.142857142857146,1,100,0.046563,450.0,4.5,100.0,0.046563,REORDENAR,True
MASS2395,lumpy,B,0.9,147.0,102.0,92.61290322580645,9.387096774193552,6.174193548387096,6.174193548387096,6.2,0.8377,5,31,30.714285714285715,0,0,0.0,0.0,4.5,10.0,0.05,OK,False
MASS2316,lumpy,B,0.9,1.0,173.2,93.38709677419355,79.81290322580645,6.225806451612903,6.225806451612903,1.476,0.7239,21,31,29.857142857142858,1,200,0.03898125,310.0,1.55,200.0,0.03898125,REORDENAR,True
MASS2041,lumpy,B,0.9,1.0,69.94999999999999,51.56999999999999,18.379999999999995,3.4379999999999997,3.4379999999999997,1.562,1.4712,32,50,48.857142857142854,3,48,0.324945,123.84,2.58,16.0,0.108315,REORDENAR,True
MASS0907,lumpy,B,0.9,67.0,36.400000000000006,20.851063829787233,15.548936170212773,1.3900709219858156,1.3900709219858156,3.917,0.8126,36,141,140.28571428571428,0,0,0.0,0.0,7.2,40.0,0.05,OK,False
MASS0800,intermittent,B,0.9,39.0,40.0,17.442198217312132,22.557801782687868,1.4283687943262409,1.1628132144874754,5.875,0.3718,24,141,140.28571428571428,1,200,0.014112,160.0,0.8,200.0,0.014112,REORDENAR,True
MASS0730,lumpy,B,0.9,0.0,42.0,21.744,20.256,1.4496,1.4496,2.358,1.3637,53,125,123.85714285714286,1,30,0.08256,306.0,10.2,30.0,0.08256,REORDENAR,True
MASS3066,lumpy,B,0.9,5.0,191.49999999999997,191.49999999999997,0.0,12.766666666666664,12.766666666666664,3.75,1.1049,4,15,14.571428571428571,166,166,8.3,166.0,1.0,1.0,0.05,REORDENAR,True
MASS1810,lumpy,B,0.9,9.0,38.0,22.86764705882353,15.132352941176471,1.5245098039215685,1.5245098039215685,2.0,3.5135,51,102,101.71428571428571,1,50,0.1026,190.0,3.8,50.0,0.1026,REORDENAR,True
MASS0341,intermittent,B,0.9,0.0,98.8,18.847547783470706,79.9524522165293,1.5984,1.2565031855647137,9.615,0.4278,13,125,123.85714285714286,21,21,1.05,42.0,2.0,1.0,0.05,REORDENAR,True
MASS0950,lumpy,B,0.9,1.0,47.5,21.24,26.26,1.416,1.416,4.032,1.3017,31,125,123.85714285714286,1,70,0.05,192.5,2.75,70.0,0.05,REORDENAR,True
MASS1881,lumpy,B,0.9,0.0,92.5,38.45070422535211,54.04929577464789,2.563380281690141,2.563380281690141,1.972,1.956,36,71,69.85714285714286,2,40,0.3198,280.0,7.0,20.0,0.1599,REORDENAR,True
MASS1929,lumpy,B,0.9,0.0,77.4,31.65845070422533,45.74154929577467,2.1105633802816888,2.1105633802816888,3.944,2.3689,18,71,70.28571428571429,1,156,0.13398,106.08000000000001,0.68,156.0,0.13398,REORDENAR,True
MASS0047,lumpy,B,0.9,5.0,35.0,19.25531914893617,15.74468085106383,1.2836879432624113,1.2836879432624113,3.917,0.7646,36,141,140.28571428571428,1,100,0.045864,95.0,0.95,100.0,0.045864,REORDENAR,True
MASS2095,erratic,B,0.9,17.0,81.69879994548093,54.42857142857141,27.270228516909523,3.6285714285714272,3.6285714285714272,1.2,3.0581,35,42,41.142857142857146,5,400,0.21760000000000002,360.0,0.9,80.0,0.04352,REORDENAR,True
MASS0768,lumpy,B,0.9,0.0,45.400000000000006,18.130434782608692,27.269565217391314,1.2086956521739127,1.2086956521739127,3.73,2.1171,37,138,137.57142857142858,1,144,0.053312,109.44,0.76,144.0,0.053312,REORDENAR,True
MASS1988,sin_datos,B,0.9,0.0,39.473684210526315,39.473684210526315,0.0,2.6315789473684212,2.6315789473684212,76.0,,1,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1986,sin_datos,B,0.9,0.0,39.473684210526315,39.473684210526315,0.0,2.6315789473684212,2.6315789473684212,76.0,,1,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1987,sin_datos,B,0.9,0.0,39.473684210526315,39.473684210526315,0.0,2.6315789473684212,2.6315789473684212,76.0,,1,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1984,sin_datos,B,0.9,0.0,39.473684210526315,39.473684210526315,0.0,2.6315789473684212,2.6315789473684212,76.0,,1,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS1985,sin_datos,B,0.9,0.0,39.473684210526315,39.473684210526315,0.0,2.6315789473684212,2.6315789473684212,76.0,,1,76,75.42857142857143,1,10,0.05,48.0,4.8,10.0,0.05,REORDENAR,True
MASS2495,lumpy,B,0.9,1.0,149.0,93.3,55.7,6.22,6.22,1.562,1.8566,16,25,23.857142857142858,81,81,4.05,81.0,1.0,1.0,0.05,REORDENAR,True
MASS2330,erratic,B,0.9,36.0,108.24529469634562,89.08064516129033,19.164649535055286,5.9387096774193555,5.9387096774193555,1.033,0.8315,30,31,30.285714285714285,13,195,1.0788959999999999,1101.75,5.65,15.0,0.082992,REORDENAR,True
MASS0400,lumpy,B,0.9,0.0,47.25,18.882978723404257,28.367021276595743,1.2588652482269505,1.2588652482269505,5.423,1.2278,26,141,140.28571428571428,1,100,0.046368,295.0,2.95,100.0,0.046368,REORDENAR,True
MASS1878,lumpy,B,0.9,4.0,49.29999999999999,38.07534246575342,11.224657534246568,2.5383561643835613,2.5383561643835613,1.553,0.9871,47,73,71.85714285714286,1,40,0.04177125,180.0,4.5,40.0,0.04177125,REORDENAR,True
MASS0693,lumpy,B,0.9,45.0,48.19999999999999,20.04255319148936,28.157446808510628,1.3361702127659574,1.3361702127659574,4.029,0.5764,35,141,140.28571428571428,1,40,0.02511,26.0,0.65,40.0,0.02511,REORDENAR,True
MASS2233,lumpy,B,0.9,163.0,73.44000000000001,73.3076923076923,0.13230769230770711,4.887179487179487,4.887179487179487,2.294,0.6945,17,39,38.714285714285715,0,0,0.0,0.0,15.25,30.0,0.1298,OK,False
MASS2471,lumpy,B,0.9,283.0,114.99999999999997,109.19999999999997,5.799999999999997,7.2799999999999985,7.2799999999999985,3.571,1.5961,7,25,23.857142857142858,0,0,0.0,0.0,4.0,10.0,0.05,OK,False
MASS2403,lumpy,B,0.9,165.0,70.35483870967738,70.35483870967738,0.0,4.690322580645159,4.690322580645159,2.583,4.5863,12,31,30.571428571428573,0,0,0.0,0.0,1.5,30.0,0.041664,OK,False
MASS0759,lumpy,B,0.9,2.0,84.1,21.677777777777777,62.42222222222222,1.4451851851851851,1.4451851851851851,7.105,1.1423,19,135,134.57142857142858,1,20,0.06765,270.0,13.5,20.0,0.06765,REORDENAR,True
MASS0749,lumpy,B,0.9,0.0,52.00000000000003,20.372340425531917,31.62765957446811,1.3581560283687943,1.3581560283687943,3.917,0.6389,36,141,140.28571428571428,1,40,0.010875,19.2,0.48,40.0,0.010875,REORDENAR,True
MASS2148,lumpy,B,0.9,203.0,131.25,58.85204081632653,72.39795918367346,3.923469387755102,3.923469387755102,12.25,0.5167,4,49,48.57142857142857,0,0,0.0,0.0,0.9,50.0,0.0625,OK,False
MASS0046,lumpy,B,0.9,0.0,34.0,18.68085106382979,15.319148936170208,1.245390070921986,1.245390070921986,3.615,1.0129,39,141,140.28571428571428,1,100,0.045864,95.0,0.95,100.0,0.045864,REORDENAR,True
MASS1950,lumpy,B,0.9,116.0,63.1,39.971830985915496,23.128169014084506,2.664788732394366,2.664788732394366,1.821,0.7958,39,71,70.28571428571429,0,0,0.0,0.0,1.5,50.0,0.0088,OK,False
MASS2130,lumpy,B,0.9,499.0,89.60000000000001,89.51612903225806,0.08387096774193914,5.967741935483871,5.967741935483871,2.818,0.7062,11,31,30.571428571428573,0,0,0.0,0.0,3.7,1.0,0.006,OK,False
MASS1473,lumpy,B,0.9,10.0,37.52000000000001,19.819148936170215,17.70085106382979,1.321276595744681,1.321276595744681,3.711,0.7195,38,141,140.28571428571428,1,40,0.051578,112.0,2.8,40.0,0.051578,REORDENAR,True
MASS2119,lumpy,B,0.9,0.0,136.95,66.19642857142857,70.75357142857143,4.413095238095238,4.413095238095238,2.333,1.2708,18,42,41.285714285714285,1,200,0.0795555,240.0,1.2,200.0,0.0795555,REORDENAR,True
MASS1043,lumpy,B,0.9,49.0,34.0,20.091549295774648,13.908450704225352,1.3394366197183099,1.3394366197183099,5.071,1.2026,28,142,141.28571428571428,0,0,0.0,0.0,1.8,20.0,0.106848,OK,False
MASS3000,lumpy,B,0.9,7.0,182.3,172.03125,10.26875,11.46875,11.46875,1.455,0.5739,11,16,15.428571428571429,15,150,0.75,711.0,4.74,10.0,0.05,REORDENAR,True
MASS1848,lumpy,B,0.9,0.0,120.70000000000002,29.874999999999996,90.82500000000002,1.9916666666666665,1.9916666666666665,7.385,0.5534,13,96,94.85714285714286,26,26,1.3,26.0,1.0,1.0,0.05,REORDENAR,True
MASS2472,lumpy,B,0.9,288.0,117.5,107.69999999999999,9.800000000000011,7.18,7.18,4.167,1.3594,6,25,23.857142857142858,0,0,0.0,0.0,4.0,10.0,0.05,OK,False
MASS0597,lumpy,B,0.9,0.0,60.60000000000001,21.348837209302324,39.251162790697684,1.4232558139534883,1.4232558139534883,3.909,0.8243,33,129,128.14285714285714,19,19,0.9500000000000001,19.0,1.0,1.0,0.05,REORDENAR,True
MASS2473,lumpy,B,0.9,288.0,117.5,107.69999999999999,9.800000000000011,7.18,7.18,4.167,1.3594,6,25,23.857142857142858,0,0,0.0,0.0,4.0,10.0,0.05,OK,False
MASS1974,erratic,B,0.9,26.0,49.863834361008415,38.83561643835617,11.028217922652244,2.589041095890411,2.589041095890411,1.281,0.4978,57,73,71.85714285714286,131,131,6.550000000000001,131.0,1.0,1.0,0.05,REORDENAR,True
MASS1693,lumpy,B,0.9,5.0,52.0,24.391304347826086,27.608695652173914,1.626086956521739,1.626086956521739,2.212,0.6813,52,115,114.42857142857143,1,50,0.062496,55.00000000000001,1.1,50.0,0.062496,REORDENAR,True
MASS0366,lumpy,B,0.9,30.0,47.0,26.71428571428571,20.28571428571429,1.7809523809523808,1.7809523809523808,1.75,0.5482,60,105,103.85714285714286,1,50,0.02448,151.5,3.03,50.0,0.02448,REORDENAR,True
MASS1601,lumpy,B,0.9,5.0,36.5,19.92,16.58,1.328,1.328,4.032,1.485,31,125,123.85714285714286,1,70,0.05,192.5,2.75,70.0,0.05,REORDENAR,True
MASS1334,lumpy,B,0.9,149.0,35.0,20.27173913043478,14.728260869565219,1.3514492753623188,1.3514492753623188,4.929,0.6071,28,138,137.42857142857142,0,0,0.0,0.0,3.5,20.0,0.085648,OK,False
MASS1811,lumpy,B,0.9,0.0,66.39999999999998,24.676470588235286,41.72352941176469,1.6450980392156858,1.6450980392156858,3.778,3.5673,27,102,101.71428571428571,1,100,0.0176,50.0,0.5,100.0,0.0176,REORDENAR,True
MASS0359,lumpy,B,0.9,0.0,59.09999999999998,20.02272727272727,39.077272727272714,1.3348484848484847,1.3348484848484847,5.5,0.9073,24,132,131.42857142857142,18,18,0.9,18.0,1.0,1.0,0.05,REORDENAR,True
MASS1640,lumpy,B,0.9,26.0,29.0,20.69747899159663,8.302521008403371,1.3798319327731086,1.3798319327731086,2.38,2.0719,50,119,117.85714285714286,18,18,0.9,18.0,1.0,1.0,0.05,REORDENAR,True
MASS0399,lumpy,B,0.9,0.0,36.80000000000001,18.085106382978715,18.714893617021296,1.2056737588652477,1.2056737588652477,4.029,1.477,35,141,140.28571428571428,1,50,0.058656,232.50000000000003,4.65,50.0,0.058656,REORDENAR,True
MASS1464,lumpy,B,0.9,26.0,40.400000000000006,19.680851063829788,20.719148936170217,1.3120567375886525,1.3120567375886525,3.917,0.8342,36,141,140.28571428571428,1,200,0.094116,229.99999999999997,1.15,200.0,0.094116,REORDENAR,True
MASS2308,erratic,B,0.9,36.0,105.55071242100192,87.09677419354838,18.45393822745353,5.806451612903226,5.806451612903226,1.148,0.6656,27,31,30.285714285714285,118,118,7.817500000000001,1062.0,9.0,1.0,0.06625,REORDENAR,True
MASS0948,lumpy,B,0.9,85.0,25.949999999999996,17.53723404255319,8.412765957446805,1.1691489361702128,1.1691489361702128,2.938,1.9169,48,141,140.28571428571428,0,0,0.0,0.0,2.5,200.0,0.05,OK,False
MASS1723,lumpy,B,0.9,75.0,42.64999999999999,23.47173913043478,19.17826086956521,1.564782608695652,1.564782608695652,2.3,0.8013,50,115,114.42857142857143,0,0,0.0,0.0,4.4,60.0,0.01875,OK,False
MASS2369,erratic,B,0.9,71.0,108.24041685745412,88.0,20.240416857454118,5.866666666666666,5.866666666666666,1.154,0.6308,26,30,29.571428571428573,10,240,0.721875,890.4,3.71,24.0,0.0721875,REORDENAR,True
MASS1297,lumpy,B,0.9,0.0,83.89999999999999,22.10176991150442,61.79823008849557,1.473451327433628,1.473451327433628,4.708,1.3395,24,113,112.57142857142857,20,20,1.0,20.0,1.0,1.0,0.05,REORDENAR,True
MASS1331,lumpy,B,0.9,159.0,44.749999999999986,19.728260869565215,25.02173913043477,1.3152173913043477,1.3152173913043477,4.6,0.7076,30,138,137.42857142857142,0,0,0.0,0.0,2.8,20.0,0.084032,OK,False
MASS0954,lumpy,B,0.9,24.0,38.0,19.92,18.08,1.328,1.328,3.472,1.4292,36,125,123.85714285714286,1,70,0.05,154.0,2.2,70.0,0.05,REORDENAR,True
MASS0287,lumpy,B,0.9,156.0,38.599999999999994,18.48936170212766,20.110638297872335,1.2326241134751772,1.2326241134751772,3.133,0.9922,45,141,140.28571428571428,0,0,0.0,0.0,5.0,40.0,0.01188,OK,False
MASS2479,lumpy,B,0.9,456.0,113.0,99.6,13.400000000000006,6.64,6.64,2.273,1.4476,11,25,24.142857142857142,0,0,0.0,0.0,3.8,16.0,0.05,OK,False
MASS2125,lumpy,B,0.9,6.0,99.3,54.779999999999994,44.52,3.6519999999999997,3.6519999999999997,2.174,0.6463,23,50,48.857142857142854,48,48,0.4286592,552.0,11.5,1.0,0.0089304,REORDENAR,True
MASS1711,lumpy,B,0.9,0.0,42.0,23.426086956521736,18.573913043478264,1.5617391304347825,1.5617391304347825,3.594,0.9366,32,115,114.42857142857143,21,21,1.05,21.0,1.0,1.0,0.05,REORDENAR,True
MASS2379,erratic,B,0.9,212.0,106.91632944204295,86.69999999999999,20.21632944204297,5.779999999999999,5.779999999999999,1.25,0.5641,24,30,29.714285714285715,0,0,0.0,0.0,1.78,100.0,0.06924275,OK,False
MASS1998,lumpy,B,0.9,67.0,52.150000000000006,29.486301369863014,22.66369863013699,1.9657534246575343,1.9657534246575343,2.028,2.3443,36,73,71.85714285714286,0,0,0.0,0.0,1.0,100.0,0.07,OK,False
MASS0393,lumpy,B,0.9,0.0,43.0,21.91304347826087,21.08695652173913,1.4608695652173913,1.4608695652173913,2.614,1.0918,44,115,114.42857142857143,1,300,0.02448,165.0,0.55,300.0,0.02448,REORDENAR,True
MASS1456,lumpy,B,0.9,0.0,38.0,13.91304347826087,24.086956521739133,0.927536231884058,0.927536231884058,12.545,4.4169,11,138,137.57142857142858,1,200,0.11628,136.0,0.68,200.0,0.11628,REORDENAR,True
MASS1665,lumpy,B,0.9,92.0,71.59999999999997,19.36134453781512,52.238655462184845,1.290756302521008,1.290756302521008,9.917,2.0412,12,119,117.85714285714286,0,0,0.0,0.0,1.0,1.0,0.05,OK,False
MASS3002,lumpy,B,0.9,20.0,178.6,167.8125,10.7875,11.1875,11.1875,1.455,0.7725,11,16,15.428571428571429,15,150,0.75,711.0,4.74,10.0,0.05,REORDENAR,True
